date,d2m,t2m,ssr,str,tp,sp
12/18/2014,276.4424996,283.1045989,1.16E+07,-7595532.637,0.005374299,93228.96987
12/19/2014,277.4147732,283.7949553,1.08E+07,-7061803.396,0.004009562,93267.67146
12/20/2014,277.6436464,283.553924,1.06E+07,-6852273.591,0.003075567,92949.30394
12/21/2014,277.8400749,283.216009,1.10E+07,-7193370.353,0.069025269,92872.98824
12/22/2014,278.3213562,282.9927469,1.08E+07,-6789904.34,0.134625906,92835.39734
12/23/2014,278.7909841,283.364035,1.10E+07,-6848795.174,0.101163162,92876.18569
12/24/2014,278.3596156,283.663515,1.13E+07,-7160628.29,0.025121652,93061.22765
12/25/2014,278.2687316,284.0735637,1.17E+07,-7493047.109,0.024719763,92972.45974
12/26/2014,276.9950405,283.1092716,1.16E+07,-7637508.458,0.080250867,92802.12421
12/27/2014,275.8260409,282.6094739,1.17E+07,-7762137.046,0.077874047,92950.12786
12/28/2014,276.1626907,282.5284431,1.17E+07,-7549193.47,0.05201557,93017.43415
12/29/2014,276.9966371,282.5521006,1.16E+07,-7428854.471,0.037981882,92814.63333
12/30/2014,277.4677501,282.8753566,1.15E+07,-7174903.125,0.021307335,92683.52629
12/31/2014,279.6702534,284.6469676,1.02E+07,-5296738.484,1.656409567,92790.9404
1/1/2015,282.321228,285.9759337,6534487.867,-3043390.947,8.109673439,92848.34724
1/2/2015,284.3460289,286.6422088,4456675.997,-1793318.653,10.86849292,92900.47185
1/3/2015,284.5309209,286.4933367,4696461.845,-2334760.62,8.084617725,92890.08017
1/4/2015,281.4354238,285.031845,8114520.365,-5225731.346,0.965168945,92874.56295
1/5/2015,278.1904927,284.1139635,1.10E+07,-7006756.056,0.089809064,92692.73537
1/6/2015,279.2144052,284.5379568,1.08E+07,-6207665.368,0.310544017,92697.10192
1/7/2015,279.1426114,284.1339357,9755914.032,-5728804.114,0.694051878,92676.41779
1/8/2015,278.2244368,283.3394343,1.06E+07,-6787625.708,0.478266133,92894.67929
1/9/2015,277.0503804,283.1666113,1.20E+07,-7556239,0.030549796,92996.65673
1/10/2015,276.8743266,283.249408,1.20E+07,-7331066.942,0.004817226,92975.45006
1/11/2015,277.2890243,283.5166036,1.16E+07,-6899850.18,0.006279228,93003.95925
1/12/2015,277.4052421,283.3835823,1.16E+07,-6949796.853,0.008669389,93006.87104
1/13/2015,277.7611344,283.3219754,1.18E+07,-6990922.487,0.221195911,92856.81013
1/14/2015,278.9238528,283.8513803,1.09E+07,-6159839.238,1.463184955,92858.96903
1/15/2015,278.9526623,283.7484476,1.17E+07,-6797471.856,0.10715092,92969.78073
1/16/2015,278.4843598,283.3428297,1.12E+07,-6676538.778,0.192100953,92978.96624
1/17/2015,277.1294563,282.6659951,1.19E+07,-7365997.048,0.066321098,93001.02787
1/18/2015,276.906706,282.6575615,1.27E+07,-7637312.596,0.036150677,92955.91399
1/19/2015,276.9245213,282.734979,1.28E+07,-7661507.324,0.033933459,92989.97728
1/20/2015,277.4398206,283.3032185,1.23E+07,-7017427.3,0.01801741,93119.46699
1/21/2015,279.2422497,284.6716244,1.10E+07,-5808066.418,1.514581034,93216.9648
1/22/2015,281.143507,285.1541554,9099496.616,-4491528.573,6.457348722,93054.81372
1/23/2015,280.9855672,285.1503056,9845459.858,-5263065.355,0.580949716,92933.17791
1/24/2015,280.0346703,284.7797069,1.02E+07,-5748595.32,0.195611826,93041.56313
1/25/2015,280.4907712,284.9488508,1.05E+07,-5043682.687,2.833113378,93067.05744
1/26/2015,281.6992163,285.104718,8516555.246,-4050649.284,3.033480117,93000.40521
1/27/2015,280.6375561,284.6080109,9719747.937,-5351311.735,2.20038527,92906.27687
1/28/2015,278.7433576,283.7961609,1.14E+07,-6192103.15,0.960826794,92792.70027
1/29/2015,277.938315,282.8783295,1.15E+07,-6623854.394,1.882986826,92931.02059
1/30/2015,275.6949072,282.3437599,1.36E+07,-8040575.825,0.159175676,92995.23362
1/31/2015,276.0456175,283.0167246,1.35E+07,-7505855.02,0.145797395,92939.69054
2/1/2015,277.9805557,284.4172597,1.32E+07,-6991245.251,0.239882015,92941.25914
2/2/2015,279.9698264,286.186615,1.30E+07,-6474906.685,1.792419523,93045.96588
2/3/2015,281.0906818,286.9823362,1.23E+07,-6172871.617,3.488434346,93232.66626
2/4/2015,279.9121807,286.1289001,1.36E+07,-7539031.003,0.103051665,93149.65082
2/5/2015,278.1419691,284.9326741,1.40E+07,-7867923.856,0.076394714,93030.6967
2/6/2015,278.4746055,285.3908796,1.35E+07,-7145220.68,0.120714044,92998.55921
2/7/2015,279.6372244,286.1036468,1.33E+07,-6698500.835,1.003559783,92826.65586
2/8/2015,280.8885512,285.9257741,1.18E+07,-5964081.262,1.842006932,92885.19383
2/9/2015,280.2807961,286.0258539,1.36E+07,-7086834.055,0.264949162,93046.38387
2/10/2015,278.7119204,286.0169206,1.45E+07,-7846402.427,0.160537978,93014.86702
2/11/2015,278.5880573,285.925293,1.40E+07,-7308816.289,0.709080051,92864.75905
2/12/2015,278.5638115,285.9894915,1.39E+07,-7320372.127,0.489784678,92679.86119
2/13/2015,277.8411964,286.4488767,1.44E+07,-7556084.528,0.09511737,92548.13044
2/14/2015,279.2240655,287.9349479,1.43E+07,-7054213.026,0.663860652,92393.9289
2/15/2015,280.711944,288.3820047,1.39E+07,-6941306.302,0.414196791,92568.53034
2/16/2015,281.5195375,289.0359748,1.39E+07,-6783607.26,0.452205292,92735.18191
2/17/2015,282.373741,289.6814463,1.44E+07,-6715021.555,0.6273201,92512.91147
