date,tp,t2m,ssr,str,sp
10/25/1999,0.62,270.5318538,11183049.3,-6159994.846,71056.15499
10/26/1999,0.52,272.2296217,12101749.92,-6473183.606,71011.04121
10/27/1999,0.73,271.2116197,11936657.47,-6437579.923,70935.79494
10/28/1999,0.15,270.4682744,12930314.19,-7243911.972,70889.11801
10/29/1999,0.37,274.1719137,13525433.62,-7063951.973,70797.71341
10/30/1999,3.21,274.6009892,11409655.45,-5491881.623,70673.77193
10/31/1999,2.73,272.8188283,10277432.15,-5351313.515,70790.0085
11/1/1999,1.48,273.4102436,10863922.15,-5621004.443,70984.18961
11/2/1999,3.04,272.6437681,10985212.56,-5552057.358,70988.59918
11/3/1999,4.92,271.9851583,10275546.48,-5296703.532,70914.01702
11/4/1999,3.73,272.377407,10264393.77,-5495207.049,70849.19475
11/5/1999,2.34,271.9050708,10106113.6,-5510044.641,70944.13871
11/6/1999,0.68,270.8351338,11215515.55,-6362699.132,70949.04938
11/7/1999,0.9,271.4021045,11567697.67,-6442803.312,70857.47291
11/8/1999,0.76,271.0283837,11434500.74,-6537068.027,70800.04484
11/9/1999,0.87,271.2538549,11184416.46,-6448335.568,70653.71479
11/10/1999,1.92,268.6264375,10860214.08,-6688654.248,70779.70804
11/11/1999,0.59,269.9479186,11880401.87,-7100880.013,70843.42281
11/12/1999,0.59,269.2849366,10998993.97,-6639185.398,70897.86449
11/13/1999,0.52,270.8131618,11275906.49,-6621746.734,70930.68763
11/14/1999,0.23,270.6652785,11394533.95,-6920912.809,71020.219
11/15/1999,0.26,271.6162067,11720033.27,-6979122.485,70976.07804
11/16/1999,1.01,272.6426122,10706837.11,-6095505.03,70947.8909
11/17/1999,2.49,271.6818314,10042711.38,-5861116.675,71030.66497
11/18/1999,2.44,269.1823939,9557821.275,-6190833.807,71066.29583
11/19/1999,1.48,270.2030556,10177189.22,-6438901.765,70811.57602
11/20/1999,1.61,270.6377009,9641169.016,-6105143.653,70749.36396
11/21/1999,3.02,269.6455719,9277785.987,-5741805.309,70885.14916
11/22/1999,0.32,266.222015,10315018.99,-7646266.771,71087.81638
11/23/1999,0.09,268.7950721,11319790.76,-7517053.811,71080.44824
11/24/1999,0.04,269.962609,11281251.72,-7299236.621,71069.40055
11/25/1999,0.12,272.0123418,10899853.56,-6620458.036,70969.43902
11/26/1999,0.87,272.7280938,10323162.51,-5761595.892,70746.52958
11/27/1999,3.12,270.5537931,9348040.185,-5550586.503,70693.41014
11/28/1999,1.33,268.753265,9316465.717,-6335562.438,70844.95194
11/29/1999,0.67,268.5846981,9693927.39,-6698727.324,70950.9443
11/30/1999,0.12,268.4559681,10600854.63,-7595399.932,71007.24713
12/1/1999,0.11,269.6255615,11122588.97,-7499796.74,71097.78681
12/2/1999,0.43,269.7276817,10289589.36,-6800446.038,71012.00786
12/3/1999,0.96,269.2910635,9770475.602,-6303715.624,71023.04219
12/4/1999,0.71,269.0976902,10159045.59,-6633086.419,70976.40752
12/5/1999,0.96,267.3878203,9612508.597,-6369003.829,70873.84646
12/6/1999,0.87,267.3690879,9510875.308,-6331619.076,70800.69031
12/7/1999,0.86,267.1696927,9492312.464,-6405455.121,70841.52777
12/8/1999,0.96,266.552375,9530316.243,-6561606.848,70889.54213
12/9/1999,0.77,265.4411218,9489902.606,-6618175.046,70892.18268
12/10/1999,0.39,265.0373729,9617514.358,-6872840.691,70800.08043
12/11/1999,0.65,266.2760159,9467394.494,-6444052.93,70759.30899
12/12/1999,1.05,264.4976395,8672421.972,-6651049.172,70950.02613
12/13/1999,0.32,267.3519102,10288829.97,-6992579.352,70741.198
12/14/1999,0.88,265.9804794,8860855.365,-6165131.96,70773.7373
12/15/1999,1.11,267.6388954,9756460.558,-6569918.946,70475.44494
12/16/1999,2.17,264.5377742,8486763.228,-6191537.373,70773.9728
12/17/1999,0.15,263.215825,9855643.038,-7875379.805,70925.02187
12/18/1999,0.08,264.5125271,10594603.45,-8347092.699,70986.54879
12/19/1999,0.03,265.9710459,10646713.44,-8027820.245,70924.54202
12/20/1999,0.07,266.9523383,10455638.24,-7563405.754,70826.18977
12/21/1999,0.59,267.6420084,9823370.491,-6632237.679,70787.97481
12/22/1999,0.54,265.9928857,9479802.161,-6980326.2,70933.0178
12/23/1999,0.78,266.7346028,9395829.179,-6824131.821,70939.08594
12/24/1999,0.8,267.7065085,9408533.814,-6544462.143,70931.63067
12/25/1999,1.25,265.9822351,8256871.822,-6064118.782,70915.4404
12/26/1999,0.47,264.9596952,9333083.852,-7342408.598,70695.85108
12/27/1999,1.09,266.6532865,9480833.382,-6338583.944,70621.73927
12/28/1999,1.6,265.0988015,8594461.894,-5903022.767,70899.46861
12/29/1999,0.13,263.5052953,10004725.35,-7947773.681,70904.18379
12/30/1999,0.6,266.3717395,10513009.24,-7222300.06,70495.54276
12/31/1999,1.21,264.7972208,9230369.154,-6257389.671,70593.73947
1/1/2000,0.24,263.4138386,10128949.26,-7450535.84,70789.49619
1/2/2000,0.13,262.8631879,10322331.6,-7682895.804,70868.95016
1/3/2000,0.13,263.5669031,10851339.77,-8170177.98,70692.10422
1/4/2000,0.21,263.6286599,10874476.46,-7906451.679,70671.37409
1/5/2000,0.25,263.879014,10898606.44,-8082310.377,70677.55524
1/6/2000,0.33,264.6588044,10906252.66,-7668692.663,70533.85045
1/7/2000,1.1,265.1323026,10200768.23,-6790408.526,70509.15604
1/8/2000,0.19,264.3762091,10586993.19,-7557632.077,70526.98772
1/9/2000,0.76,266.4860335,10011395.71,-6375047.454,70350.82973
1/10/2000,1.27,266.9805616,9273004.681,-5849440.504,70296.51292
1/11/2000,1.6,266.7979849,8500697.977,-5624190.899,70504.65089
1/12/2000,1.21,267.2294085,8681861.907,-5659042.268,70532.02521
1/13/2000,1.15,265.6310181,8744140.391,-5926556.263,70443.10075
1/14/2000,3.7,267.1255607,7965254.564,-5010298.756,70179.71512
1/15/2000,4.3,266.3391603,7711782.227,-5294843.954,70247.95191
1/16/2000,3.35,266.6957206,8417635.759,-5701623.74,70400.06371
1/17/2000,2.62,265.4868633,8807389.399,-6069802.114,70507.3441
1/18/2000,0.91,264.6892726,8927338.151,-6657981.738,70784.62211
1/19/2000,0.08,264.7635684,10732531.6,-7829060.899,70603.9053
1/20/2000,2.47,267.9664723,10217626.12,-5939412.894,69979.06224
1/21/2000,6.19,265.97393,7109328.822,-4732940.867,70378.41762
1/22/2000,2.64,264.6207265,8055342.573,-5657640.922,70448.48307
1/23/2000,3.05,264.5376309,8414048.655,-5300397.793,70367.74587
1/24/2000,2.42,263.6980108,8128924.725,-5533129.495,70521.53862
1/25/2000,1.67,263.8635092,8791969.896,-5850096.784,70716.3775
1/26/2000,0.79,263.8829113,9380954.314,-6410528.166,70847.57184
1/27/2000,0.83,264.0768042,10006275.57,-6484740.848,70659.02384
1/28/2000,2.07,265.2831843,9775724.003,-5972597.175,70432.35117
1/29/2000,6.19,265.0030009,8479948.179,-5298463.072,70362.18922
1/30/2000,5.13,262.6777815,7446220.724,-5592558.375,70594.63181
1/31/2000,0.8,261.4988144,9302190.918,-7119741.598,70792.31012
2/1/2000,1.08,264.4282374,9993167.264,-6267978.145,70515.44364
2/2/2000,3.32,265.6067271,8418126.799,-4710459.415,70439.65032
2/3/2000,7.22,264.1879547,5915350.342,-3833268.244,70485.60267
2/4/2000,2.35,264.1881223,7558118.237,-4836065.254,70475.70706
2/5/2000,2.67,265.6264603,7807004.1,-4786250.233,70431.5245
2/6/2000,1.92,265.7655296,8618284.099,-5165867.159,70430.29416
2/7/2000,2.8,264.3734228,7218092.428,-4798889.932,70329.75032
2/8/2000,3.13,263.0096801,8632644.297,-5608032.547,70313.26483
2/9/2000,2.21,264.0529103,9376792.849,-5925299.963,70223.74772
2/10/2000,2.14,263.268937,9487251.541,-6038988.356,70347.13363
2/11/2000,1.14,264.1434961,9722242.84,-6191050.552,70391.48285
2/12/2000,1.45,266.5527931,9936786.492,-5670920.712,70365.17352
2/13/2000,1.35,265.4933312,8859668.177,-5609033.741,70461.11637
2/14/2000,0.97,265.8550895,10706863.13,-6433134.143,70518.37217
2/15/2000,1.42,265.0201246,10240892.39,-6360306.872,70538.63561
2/16/2000,0.52,263.8615645,11185205.65,-7487376.801,70571.83465
2/17/2000,0.7,266.1739093,11524903.14,-6715378.262,70177.39526
2/18/2000,2.85,265.2226477,10816827.31,-6104337.455,70023.3924
2/19/2000,2.72,263.9624264,10787590.42,-6547243.625,70052.86375
2/20/2000,2.34,262.9585743,10887320.12,-6629603.443,70115.99633
2/21/2000,1.7,262.7228713,11147611.8,-6845891.902,70259.34993
2/22/2000,0.98,263.0482342,11354149.37,-6795477.619,70387.55459
2/23/2000,1,264.2852971,11782857.86,-6949089.418,70339.44694
2/24/2000,1.74,265.0790152,11154022.52,-6572590.477,70378.31719
2/25/2000,1.63,265.6351605,11776891.75,-6876309.187,70329.85423
2/26/2000,2.14,265.449103,11659258.97,-6699880.548,70099.60084
2/27/2000,2.29,263.9821239,11755265.03,-6861566.746,70155.64875
2/28/2000,1.17,263.7957486,12283003.56,-7340814.392,70374.28041
2/29/2000,0.72,264.2492554,11977541.14,-7220178.766,70486.74404
3/1/2000,0.67,266.7248881,12700728.79,-7041774.883,70240.6871
3/2/2000,3.92,267.0615026,10248269.41,-5265928.069,70152.36293
3/3/2000,7.12,266.9671334,8840065.881,-4769694.183,70168.44138
3/4/2000,5.11,267.1108551,9876553.722,-5504243.179,70410.15652
3/5/2000,3.3,268.0770547,10600052.7,-5626782.548,70433.7058
3/6/2000,4.04,268.0807097,10571604.38,-5558276.901,70345.99608
3/7/2000,3.36,269.3837806,10850730.23,-5849592.313,70520.37466
3/8/2000,4.65,269.5763323,11146286.49,-5664602.996,70284.09459
3/9/2000,10.35,268.8607403,10459654.43,-5452570.155,69969.33715
3/10/2000,7.56,268.2844747,11085515.17,-5740259.448,70127.60867
3/11/2000,4.05,268.6334739,11684168.74,-5786969.535,70209.41484
3/12/2000,4.2,268.7669915,10981551.66,-5460779.365,70173.37753
3/13/2000,6.55,269.3657463,10022151.65,-4893343.422,70175.61012
3/14/2000,7.58,269.7031762,9884505.059,-4606100.682,70268.90713
3/15/2000,8.02,268.7369839,9581539.664,-4865204.967,70282.6835
3/16/2000,6.63,268.4696214,10292999.21,-5362887.889,70219.76414
3/17/2000,4.54,268.8739448,11060547.83,-5628036.78,70197.67176
3/18/2000,2.99,268.8763681,11182386.77,-5831189.979,70368.41276
3/19/2000,2.96,269.7166132,11604631.04,-5868688.871,70335.68037
3/20/2000,4.48,269.4902533,11909790.99,-5931474.963,70343.64554
3/21/2000,4.16,268.7824888,12525595.18,-6321405.6,70597.69009
3/22/2000,2.12,268.349705,13100140.91,-6769566.849,70705.52559
3/23/2000,0.87,269.6571769,13948468.21,-7155926.628,70819.22159
3/24/2000,2.69,270.6395286,12542316.86,-5562613.161,70728.21679
3/25/2000,2.33,268.9306292,13268317.49,-6707380.248,70791.26566
3/26/2000,1.57,268.0844281,13664636.69,-7150472.604,71089.33671
3/27/2000,0.19,267.6149399,14894153.14,-8265870.923,71086.93696
3/28/2000,0.54,269.2875764,14525003.72,-7610403.263,70990.52415
3/29/2000,0.63,269.7897887,14690078.32,-7441625.3,71013.6148
3/30/2000,0.84,268.9831463,14516526.06,-7355648.105,70912.59461
3/31/2000,0.29,271.8040773,15463771.88,-7494441.289,70760.80313
4/1/2000,1.76,274.0742537,13946611.3,-6661392.013,70585.03102
4/2/2000,8.12,274.3197567,12567724.2,-6077227.388,70305.32896
4/3/2000,8.68,273.106486,12822159.78,-6295228.48,70503.29178
4/4/2000,7.24,274.039853,13782283.36,-6207730.548,70372.47345
4/5/2000,7.95,273.5661319,13811675.72,-6393342.811,70352.53542
4/6/2000,7.98,273.359602,13724010.56,-6421037.795,70282.98264
4/7/2000,6.22,273.1444148,13514521.42,-6404227.569,70600.97957
4/8/2000,6.4,273.9704402,13501925.77,-5920115.42,70669.30166
4/9/2000,6.01,274.116784,13553282.26,-6136960.681,70454.57869
4/10/2000,10.59,273.4867957,12850573.32,-5625202.397,70457.2678
4/11/2000,8.1,272.6784145,13481647,-5751861.022,70687.50583
4/12/2000,3.14,270.8019316,12834749.78,-6540560.234,70816.11618
4/13/2000,0.44,272.2233766,15649528.83,-7877736.605,70676.76558
4/14/2000,0.67,272.123506,15844107.63,-7856135.751,70577.95486
4/15/2000,1.17,272.7308528,15177307,-7244233.496,70703.58825
4/16/2000,2.7,274.3050583,15810485.48,-6480928.517,70668.69799
4/17/2000,5.84,274.0080449,14575851.64,-5734874.097,70589.50683
4/18/2000,7.24,274.5358798,12817280.56,-5214012.668,70707.08145
4/19/2000,4.54,273.5184285,13058538,-6053912.822,70815.16402
4/20/2000,1.56,273.4052699,14889340.16,-6465025.935,70793.37416
4/21/2000,3.74,275.5253122,15478541.52,-6233080.033,70579.81915
4/22/2000,4.01,275.7496852,14042333.54,-5605099.126,70689.3753
4/23/2000,9.51,275.4522369,12312295.58,-4693131.502,70641.53814
4/24/2000,10.91,276.3460688,12435807.01,-4689311.95,70479.85458
4/25/2000,15.55,275.9586277,10509096.95,-4122740.041,70299.73899
4/26/2000,12.43,275.4069724,11294452.3,-4330979.984,70423.12512
4/27/2000,7.74,274.9338114,10673486.23,-4701418.512,70510.90238
4/28/2000,8.11,276.4612256,13402619.88,-4788428.09,70382.84581
4/29/2000,12.08,276.8535097,11255999.89,-4239967.128,70451.2194
4/30/2000,18.46,276.1724069,10927416.17,-4368584.006,70546.71235
5/1/2000,19.93,275.2878222,11656437.53,-4785872.277,70565.27735
5/2/2000,15.25,276.0414377,12165858.08,-4806030.6,70746.45562
5/3/2000,11.55,274.3626785,9990046.099,-4868625.337,71017.66156
5/4/2000,2.29,273.7656416,13567870.13,-6893537.168,71017.47864
5/5/2000,0.39,274.6984348,17629514.24,-8076471.206,71067.44357
5/6/2000,0.6,275.8880896,18413758.59,-7787823.715,71054.55286
5/7/2000,2.74,276.81722,17574201.12,-6595150.885,70936.78958
5/8/2000,3.68,278.2472915,16360662.44,-5308293.863,70869.176
5/9/2000,5.66,277.1095617,13314572.48,-4363030.302,70969.30729
5/10/2000,1.94,276.5033264,15317909.32,-5955583.076,70881.52453
5/11/2000,1.53,277.5748841,16960652.17,-7050349.868,70839.19427
5/12/2000,0.86,276.7580248,17894629.32,-7524148.793,70884.08308
5/13/2000,0.88,278.173294,18754229.24,-7657680.937,70817.31258
5/14/2000,2.19,279.2031132,19010900.82,-6924721.708,70748.61341
5/15/2000,4.16,280.2571519,16841132.3,-5721609.199,70658.76272
5/16/2000,5.96,280.6547306,15461998.91,-5123420.068,70592.84893
5/17/2000,7.7,280.8477666,15781413.63,-4885315.854,70471.49711
5/18/2000,14.82,280.2231385,13944535.69,-4160155.483,70410.13427
5/19/2000,21.54,279.3763917,11742411.22,-4238931.023,70470.48549
5/20/2000,12.85,279.7383591,11929274.81,-4203004.577,70605.53668
5/21/2000,9.51,280.0390073,12777771.37,-4169695.613,70588.63003
5/22/2000,11.09,280.2250895,12383893.37,-3782430.988,70579.83694
5/23/2000,14.24,278.5496572,9542411.655,-3291895.734,70601.7698
5/24/2000,9.36,278.1363163,12140352.24,-4488792.424,70480.2779
5/25/2000,5.96,280.1811701,14876422.9,-4949846.873,70359.53117
5/26/2000,10.45,281.18883,15228002.43,-4729156.69,70220.83652
5/27/2000,29.18,281.0480241,11285628.94,-3747233.086,70330.30557
5/28/2000,32.19,280.2275666,11889644.6,-3961238.495,70515.84271
5/29/2000,26.12,280.0533229,10937857.3,-3890904.808,70641.05718
5/30/2000,14.81,278.2030629,11733435.14,-4849790.206,70783.3383
5/31/2000,7.44,280.4675762,15606061.49,-5457941.342,70641.00752
6/1/2000,7.56,280.675494,15218490.88,-4954688.11,70477.60408
6/2/2000,9,281.200948,15303482.85,-4900665.352,70611.75902
6/3/2000,2.88,281.3634133,16785129.33,-5442457.263,70723.42757
6/4/2000,2.42,282.1569897,18981116.87,-5824198.254,70686.08657
6/5/2000,4.9,282.0469326,19222132.28,-5917805.95,70685.4051
6/6/2000,7.14,282.2925815,17974229.74,-5574893.864,70725.72323
6/7/2000,9.03,282.8502255,15452298.65,-4418387.756,70758.87801
6/8/2000,10.87,283.0264807,13750872.72,-3823427.02,70707.93509
6/9/2000,12,283.329371,14031171.25,-3703928.9,70632.37252
6/10/2000,11.88,283.7755227,14328361.25,-3831717.304,70498.72402
6/11/2000,14.93,283.4986418,13220759.82,-3708223.505,70485.0312
6/12/2000,18.64,283.0852034,13024083.98,-3880340.931,70449.28934
6/13/2000,15.16,282.9070717,14135942.49,-4277073.006,70385.93031
6/14/2000,19.35,282.231605,12346267.66,-3826602.794,70453.18773
6/15/2000,12.52,282.1117641,12217522.99,-4305457.498,70528.22009
6/16/2000,6.16,282.3710483,16146000.84,-5102836.272,70561.36778
6/17/2000,6.34,282.925269,17240019.75,-4939393.45,70576.90731
6/18/2000,7.72,283.4831125,16945890.72,-4665643.774,70611.39825
6/19/2000,13.49,283.3645497,16265270.3,-4290288.947,70698.74995
6/20/2000,11,283.5102611,14782405.71,-4056477.95,70633.91537
6/21/2000,15.52,283.6509014,14080498.9,-3762268.143,70524.52026
6/22/2000,31,283.1604974,10613736.43,-2841858.585,70498.44913
6/23/2000,29.56,282.6501027,9344827.596,-2580132.525,70487.26852
6/24/2000,19.66,282.8232498,12121170.13,-3501703.794,70304.48114
6/25/2000,16.59,282.6207009,12413929.54,-3832470.359,70303.17903
6/26/2000,13.53,282.7491386,14019281.05,-4238791.913,70488.35426
6/27/2000,14.13,282.7841277,13309049,-3888113.307,70567.22038
6/28/2000,11.37,283.1420626,13991918.7,-4048454.264,70754.95613
6/29/2000,8.75,283.4050645,15897713.42,-4812887.605,70786.94212
6/30/2000,8.73,283.5806154,15509813.47,-4449491.77,70665.26094
7/1/2000,12.29,283.4312796,14481943.93,-3911064.599,70611.06444
7/2/2000,11.16,283.4184573,13199196.52,-3698200.967,70623.28087
7/3/2000,8.3,283.5835418,14124479.38,-3924171.88,70632.63225
7/4/2000,6.52,283.7531506,15671472.76,-4433263.914,70580.63028
7/5/2000,9.1,283.9737654,14246107.9,-4071823.753,70567.56177
7/6/2000,15.86,284.1125903,12873716.94,-3788731.247,70588.2847
7/7/2000,12.98,284.0439585,11538615.41,-3387603.185,70603.88434
7/8/2000,11.01,283.9922274,13424889.98,-3503789.274,70493.74705
7/9/2000,15.16,283.912395,11997376.85,-3133950.485,70350.73533
7/10/2000,20.43,283.7420352,11300558.26,-3116317.119,70335.57653
7/11/2000,19.97,283.8025549,10643796.82,-2983180.037,70452.97466
7/12/2000,11.38,283.9058058,13353769.28,-3583908.066,70594.96747
7/13/2000,14.22,283.8469689,14179607.81,-3958510.262,70589.80483
7/14/2000,15.58,283.8980084,13326118.3,-3597308.415,70559.28946
7/15/2000,13.21,284.0542429,12476944.24,-3543574.612,70463.19555
7/16/2000,7.4,284.1442764,14879166.17,-4274250.337,70479.55373
7/17/2000,6.26,284.0724804,18157542.41,-5203209.024,70506.94781
7/18/2000,8.29,284.1552423,17564865.41,-5075411.499,70415.3235
7/19/2000,9.34,284.0756402,16016753.97,-4862833.921,70430.1554
7/20/2000,9.42,284.0852368,16101237.26,-4753325.061,70553.89358
7/21/2000,12.16,283.7926473,13735921.99,-4168766.826,70717.48093
7/22/2000,9.91,283.1518173,14283889.39,-4212737.527,70732.07691
7/23/2000,6.98,283.7787943,17052480.83,-4885026.912,70575.38382
7/24/2000,8.91,283.9729938,15360045.39,-4476691.799,70502.10835
7/25/2000,9.36,283.7265411,15952853.04,-4718276.126,70682.97236
7/26/2000,7.79,284.0023901,17398809.08,-5094684.604,70637.98928
7/27/2000,11.66,283.8453774,14243421.46,-4292472.015,70686.89803
7/28/2000,6.95,283.9250679,16261044.83,-4761490.951,70705.29435
7/29/2000,9.7,284.2621615,15118232.75,-4437407.535,70739.53565
7/30/2000,10.61,284.0633681,13566637.72,-3926300.394,70755.24995
7/31/2000,13.77,283.9811687,13380667.95,-3497904.725,70640.01005
8/1/2000,25.95,283.1827885,9285847.375,-2226010.515,70428.01746
8/2/2000,37.24,283.0770951,7999346.031,-2390363.319,70379.57409
8/3/2000,27.72,282.9993842,9976293.754,-3203944.02,70393.71896
8/4/2000,18.75,282.8838661,11873691.77,-3837986.936,70579.47653
8/5/2000,9.6,283.0805534,14213532.79,-4508906.549,70618.43928
8/6/2000,7.86,283.5970171,15073725.02,-4662521.483,70674.23122
8/7/2000,10.54,283.5870003,14916953.89,-4449350.873,70753.24896
8/8/2000,9.49,283.198939,14384303.55,-4539435.656,70791.71699
8/9/2000,12.23,283.6394177,15011160.32,-4526354.679,70733.74847
8/10/2000,15.09,283.3322349,12272853.21,-3817769.232,70758.10346
8/11/2000,14.06,283.1039561,12395375.1,-3698606.972,70692.76681
8/12/2000,14.24,283.2915182,12359352.34,-3589669.699,70728.2055
8/13/2000,12.33,283.6272837,12344940.55,-3606041.616,70880.79363
8/14/2000,12.16,283.7403736,13271706.94,-3833851.055,70822.39188
8/15/2000,12.93,283.7622605,13518851.72,-3951529.637,70710.49204
8/16/2000,11.9,283.826482,12951750.9,-3818674.972,70539.92467
8/17/2000,13.64,283.9481428,12348203.05,-3671354.661,70504.77315
8/18/2000,10.23,283.9947608,13267021.93,-4031675.591,70644.01581
8/19/2000,10.18,283.8499227,14570495.61,-4450838.626,70766.65699
8/20/2000,12.84,283.8471492,12945867.19,-3999127.947,70694.99724
8/21/2000,10.64,283.738018,12880314.13,-3842375.972,70637.30395
8/22/2000,8,283.6815309,13014134.56,-4011768.641,70747.17389
8/23/2000,7,283.9029379,15933298.63,-4594828.481,70798.82158
8/24/2000,8.02,283.717347,14714841.19,-4502064.763,70762.10381
8/25/2000,6.62,283.9765965,14118988.26,-4353421.72,70847.23678
8/26/2000,7.07,284.1937499,14871324.06,-4351327.912,70834.79198
8/27/2000,7.99,284.0137196,14283678.9,-4162377.625,70718.05843
8/28/2000,14.32,283.4670378,12152354.53,-3526484.277,70571.90196
8/29/2000,18.08,282.8997628,9839337.944,-2960979.169,70520.75748
8/30/2000,14.88,282.5446932,10783285.09,-3405969.509,70459.8853
8/31/2000,14.98,282.8771268,11814054.27,-3581963.035,70368.5052
9/1/2000,15.09,283.2108638,10350632.04,-3368057.168,70432.19099
9/2/2000,12.51,283.0665543,11400302.64,-3804053.169,70523.92228
9/3/2000,7.42,283.2191961,15122543.01,-4684260.365,70610.00352
9/4/2000,12.04,283.3116566,13891348.36,-4421359.426,70699.19378
9/5/2000,16.26,283.2309151,12005055.02,-3824182.798,70732.12155
9/6/2000,11.92,282.910599,12022858.42,-3829292.792,70616.36857
9/7/2000,13.08,282.8065896,11699015.3,-3683800.946,70675.77736
9/8/2000,13.76,282.8867569,11381923.48,-3673891.259,70747.81853
9/9/2000,12.79,282.8307353,12567474.91,-3911380.978,70700.64828
9/10/2000,12.64,282.581723,12411443.27,-4093163.388,70596.43607
9/11/2000,12.55,282.3558944,11921989.45,-4057786.871,70509.74872
9/12/2000,6.95,282.0738041,13900867.93,-4816237.251,70679.87046
9/13/2000,3.5,281.9251142,16290737.58,-5537869.788,70864.70824
9/14/2000,6.06,282.0667775,16574063.69,-5499713.567,70944.71851
9/15/2000,13.8,281.7496643,14316796.82,-4833418.578,70842.09331
9/16/2000,17.92,281.3947443,10413403.44,-3845578.08,70812.47726
9/17/2000,19.91,279.9010126,10696181.47,-4385088.507,70937.75648
9/18/2000,19.09,278.8079539,11124470.79,-4954613.888,70882.91822
9/19/2000,9.18,278.1980256,13814558.97,-6020863.476,70948.70092
9/20/2000,2.99,279.1772567,15411212.11,-6552423.489,71041.22971
9/21/2000,2.74,279.8551805,14918798.84,-5984791.704,71098.6178
9/22/2000,3.82,279.9712129,14495673.92,-5375583.258,71093.81584
9/23/2000,5.6,279.7047079,13776012.79,-5082661.287,70979.58358
9/24/2000,8.07,279.2593654,13418969.59,-5126651.507,70867.39835
9/25/2000,9.04,279.2330164,13498060.79,-5385159.752,70825.67872
9/26/2000,8.55,278.8803015,13897686.51,-5642926.327,70812.61262
9/27/2000,4.7,278.6734351,14893805.71,-5999767.394,70854.75845
9/28/2000,2.6,278.4785338,15516667.41,-6350118.407,70831.68832
9/29/2000,1.76,277.7139263,15954415.06,-6787472.556,70848.91283
9/30/2000,1.3,277.2062001,17274930.59,-7349521.725,70825.86569
10/1/2000,3.08,277.1074434,16830796.39,-7048330.457,70937.87586
10/2/2000,4.13,277.7282226,13950219,-6014812.603,70986.89483
10/3/2000,8.11,278.6899526,13694189.32,-5780198.852,70967.33906
10/4/2000,4.73,278.184,14300739.67,-5923088.443,71016.19529
10/5/2000,2.2,277.6707104,15164745.49,-6777438.727,71104.32444
10/6/2000,1.19,279.0374017,16417249.05,-7186107.513,71152.32951
10/7/2000,0.97,279.2463641,16182455.82,-6843124.382,71082.15443
10/8/2000,1.73,279.9460277,15357632.78,-6105113.894,70980.08043
10/9/2000,4.83,279.6892444,13758768.11,-5747613.091,70739.63146
10/10/2000,5.66,278.8002334,13519987.58,-5770860.125,70805.74776
10/11/2000,3.39,278.7232435,14102169.48,-6097836.558,70855.77398
10/12/2000,2.78,278.5807647,14268648.25,-6187305.394,70900.47621
10/13/2000,3.41,277.5256117,13977060.68,-6135362.968,70721.86156
10/14/2000,2.51,277.0700724,14215662.92,-6554092.405,70613.42917
10/15/2000,1.17,276.2613591,15041433.02,-7194835.611,70799.81916
10/16/2000,0.96,275.6007993,15171867.24,-7540532.385,71112.94596
10/17/2000,0.23,275.1035356,16222475.93,-8509976.532,71101.62168
10/18/2000,0.82,276.9069614,16751736.65,-8126607.05,70830.36648
10/19/2000,1.23,276.592803,14688425.14,-6951893.866,70799.95426
10/20/2000,1.67,277.6123277,14299538.27,-6594795.561,70727.43815
10/21/2000,2.65,276.8753158,12525342.65,-5837467.063,70768.29125
10/22/2000,1.36,275.601409,12614509.76,-6442825.07,70699.8513
10/23/2000,4.2,276.3057234,12389589.63,-5535736.897,70596.45261
10/24/2000,6.56,275.274971,9859459.686,-4941406.18,70726.45108
10/25/2000,3.57,273.9724115,10596520.11,-5613356.233,70906.16897
10/26/2000,1.36,273.9521784,11753096.19,-6168818.659,70911.75724
10/27/2000,0.94,273.4536691,12196915.85,-6487974.282,70918.63839
10/28/2000,3.66,274.1919597,10522654.53,-5477313.093,71164.1816
10/29/2000,10.8,271.8605847,6840148.015,-5039133.578,71212.42854
10/30/2000,1.01,268.9634958,9561671.568,-7339449.048,71061.13752
10/31/2000,0.06,270.5086338,12693541.66,-7789965.413,70959.45974
11/1/2000,0.81,272.8200802,12376064.78,-6615831.345,71021.98535
11/2/2000,0.83,271.2408732,11223018.82,-6151602.746,71098.62599
11/3/2000,0.68,272.302624,11525625.19,-6111699.723,71102.71703
11/4/2000,0.35,271.5953322,11532583.95,-6413149.233,71217.74829
11/5/2000,0.53,273.2555894,12057412.37,-6403325.595,70952.88453
11/6/2000,0.79,272.7975575,10822605.95,-6009422.403,70677.64313
11/7/2000,1.76,273.3169695,10436290.99,-5686183.546,70796.88351
11/8/2000,0.87,270.5338682,10511035.22,-6533798.986,71026.06029
11/9/2000,0.19,271.27582,12172410.87,-7210470.548,70907.70629
11/10/2000,2.73,273.0250373,11459014.72,-6269270.087,70847.02953
11/11/2000,1.32,272.0217944,9705309.953,-6253577.255,71097.85724
11/12/2000,1.72,274.1152147,10217395.28,-5905265.799,70838.94026
11/13/2000,2.95,273.9916792,8403963.061,-5102841.181,70681.70887
11/14/2000,4.26,272.8067271,8351641.14,-5139832.325,70579.44355
11/15/2000,4.46,271.1704989,8889770.009,-5591769.385,70955.99924
11/16/2000,0.37,268.7973396,10318009.14,-7334862.001,71036.72076
11/17/2000,0.37,270.2759131,11357545.67,-7179506.174,70980.85928
