date,d2m,t2m,ssr,str,tp,sp
3/6/1987,266.034649,273.6579793,1.25E+07,-6336398.116,1.2402354,70684.06161
3/7/1987,267.6232394,273.1685299,1.09E+07,-5652795.804,3.704951458,70370.26335
3/8/1987,268.397067,273.1523051,1.10E+07,-5515336.206,6.066329972,70314.64068
3/9/1987,268.2863819,273.0461439,1.06E+07,-5472210.184,7.687731544,70338.67259
3/10/1987,267.9457556,272.6395575,1.03E+07,-5461254.469,8.203119098,70292.87969
3/11/1987,267.2642467,272.4237312,1.07E+07,-5616858.07,6.787977698,70208.45954
3/12/1987,268.4050766,272.643002,9197000.735,-4713102.28,8.444340985,70215.26578
3/13/1987,267.6076093,272.639604,1.03E+07,-5619551.347,4.498691947,70414.43581
3/14/1987,268.0110915,273.2050217,1.17E+07,-5807654.092,3.073484746,70512.42984
3/15/1987,267.1985072,273.3171488,1.19E+07,-6583633.35,2.098484264,70529.18321
3/16/1987,268.3847858,274.5813551,1.26E+07,-5968978.022,3.367671398,70406.92667
3/17/1987,269.7547951,274.3604724,9961226.441,-4842776.792,9.844457753,70175.23405
3/18/1987,268.1375547,274.1631666,1.12E+07,-5776069.172,7.724411241,70257.57449
3/19/1987,267.2106957,274.0463121,1.22E+07,-6416179.155,2.748811042,70401.77663
3/20/1987,268.838727,274.053322,1.20E+07,-5637784.532,5.311568894,70323.02776
3/21/1987,267.877805,274.0337831,1.23E+07,-6376367.785,3.44832213,70497.98471
3/22/1987,268.1295955,274.4524495,1.29E+07,-6402664.128,1.746885349,70640.45791
3/23/1987,268.6510883,275.7056365,1.37E+07,-6497693.476,1.029335581,70661.06507
3/24/1987,269.2367072,276.6737078,1.35E+07,-6514321.807,1.285917038,70658.00217
3/25/1987,270.2101878,278.0201773,1.49E+07,-6850064.299,1.035690102,70805.53211
3/26/1987,273.2734866,278.4539773,1.27E+07,-5172239.755,4.013854642,70719.72227
3/27/1987,272.296873,277.5478385,1.27E+07,-5723880.149,9.44464592,70511.8153
3/28/1987,269.9068066,277.1536292,1.39E+07,-6981308.591,3.654395774,70763.27134
3/29/1987,270.8651925,278.2464759,1.47E+07,-6871658.724,0.723890094,70874.14026
3/30/1987,271.7749068,278.587319,1.35E+07,-6037819.84,5.219142605,70851.72417
3/31/1987,271.8597859,278.0257985,1.36E+07,-6215922.863,3.746833275,70847.30118
4/1/1987,273.194465,278.1253226,1.28E+07,-5627032.081,7.690671801,70613.94174
4/2/1987,274.4425047,278.4208595,1.18E+07,-4855099.203,9.803106876,70460.83135
4/3/1987,273.0087894,278.5849375,1.29E+07,-5778183.716,11.04646366,70295.39114
4/4/1987,272.2692607,278.8729729,1.42E+07,-6323690.271,6.81898528,70363.65401
4/5/1987,271.0522345,278.2977874,1.40E+07,-6605414.206,6.566373372,70427.74136
4/6/1987,269.8348331,278.2000264,1.56E+07,-7493807.224,1.116295096,70572.74942
4/7/1987,271.1216263,278.6636518,1.59E+07,-6830619.258,2.029562086,70533.63879
4/8/1987,274.5541612,279.1467743,1.32E+07,-4936926.018,10.22765676,70376.98898
