date,d2m,t2m,ssr,str,tp,sp
1993-07-09,296.8351996081441,299.5378086349987,1.1005795157246187E7,-1647574.0768818643,4.027785583296544,99332.05170496875
1993-07-10,297.0289735203929,300.5631214698432,1.5828761314224485E7,-2455850.2986873826,0.9188541658996833,99217.26995334579
1993-07-11,297.4711580815534,300.7259803689881,1.4844930330029467E7,-2547660.4237878383,3.755949830804535,99080.49578283534
1993-07-12,297.7107267663334,301.73306568751053,1.8460716051968932E7,-3032452.278596304,0.7889398198775367,98967.30242995678
1993-07-13,297.83126449959644,301.2801849282803,1.7198172984195016E7,-2996340.2427002415,5.930483397958313,98854.97049292734
1993-07-14,296.8470614448873,300.8397258559618,1.6271140939190999E7,-2336074.3592285025,4.105284906482666,99051.34902137957
1993-07-15,296.9364678384322,300.03597560143055,1.3528094379319582E7,-2088082.2523439592,5.087188755638824,99526.21868263734
1993-07-16,297.73377712514423,299.499124993979,1.2544364040182162E7,-1973317.1655504957,8.610538109641029,99819.43344563934
1993-07-17,297.7018685506511,299.6315865673777,1.31145035601393E7,-1774898.1103669973,8.672419992700837,99824.98179655758
1993-07-18,298.0381516084382,298.904414720669,8983586.227163142,-922580.1216180017,40.516514229507635,99647.70408638957
1993-07-19,297.9974466515116,298.6148259137101,7018912.472542194,-591472.2534154836,51.514696245304485,99591.34777179114
1993-07-20,297.7063619365159,297.9424276935255,4775765.336726493,-327589.7859630324,37.06222319852971,99467.89655840852
1993-07-21,297.3822065917645,297.60586171389076,2186316.9761585854,-351300.2804714707,62.31079624001283,99474.32736582923
1993-07-22,296.92360546201644,297.1516665974646,3137652.221805519,-324741.3219930351,44.39135504461388,99544.8685945296
1993-07-23,296.78431987413313,297.3173572187051,3443514.5121885887,-318325.98231984995,24.464051387358552,99428.05491060343
1993-07-24,297.53310335682,298.6840702167249,7658596.276989017,-848235.9675863918,11.243148335543209,99323.51438574491
1993-07-25,297.77728278841954,300.2009458132265,1.3905477137422986E7,-1980992.1733190462,3.3027137151087245,99376.2178134191
1993-07-26,297.402574185953,300.7798058920029,1.5190139486739889E7,-2739987.571658184,1.149386537058946,99447.3139174937
1993-07-27,297.43653770965904,301.3292935476398,1.6300620747388156E7,-2885819.427538173,0.68943225166378,99400.43507084549
1993-07-28,297.8407247510805,301.0303612181157,1.3139136258237343E7,-2863411.481650147,0.8401250331484215,99351.76948215591
1993-07-29,297.99517419046776,300.876558837768,1.5030486110366998E7,-2665700.4521832303,2.228607318337213,99291.33091821817
1993-07-30,297.95989690856084,300.6351289196476,1.4893457981784087E7,-2473743.0222341283,2.9253864388985846,99182.96059663185
1993-07-31,297.5143542491982,300.5016880147808,1.25985366648808E7,-2068054.672917225,2.9307799604903986,99160.93664429791
1993-08-01,297.2735219511435,300.68750431576154,1.3466192427002413E7,-2268674.531476025,2.368310217618631,99325.44555208439
1993-08-02,297.63800321228643,299.9675645232999,1.3460581322796682E7,-1636987.6431824274,15.866774433967803,99516.30237968548
1993-08-03,297.7060006282427,299.0432115153379,6937044.136083579,-1042929.8296276453,5.36670987867268,99602.35608800696
1993-08-04,297.5261698999685,298.57263788243193,5604863.429949102,-594547.8754353069,8.725096084456387,99686.39850917915
1993-08-05,297.3212082625521,298.0021839993417,4206899.5596035365,-571166.8657915886,12.214087454780255,99984.83456975441
1993-08-06,297.47165081549764,298.87010460025937,8337009.561746585,-1226772.2662737747,8.393875094158654,100039.90758574287
1993-08-07,297.8620540395104,299.1263523018353,1.0479864006429147E7,-1105754.431556389,21.113525202082215,99585.69505451624
1993-08-08,298.1608452722424,299.1444493292144,9605681.461023305,-981885.4481650149,30.329296052725923,99208.70978038809
1993-08-09,298.17172734951777,300.2221927596837,1.0435634119474953E7,-1752002.70211626,9.46067500347558,98968.64450365092
1993-08-10,296.83458499821586,300.80781130361095,1.2204281375837129E7,-2397422.0372354677,0.5084701159860696,99057.00554898354
1993-08-11,297.2057752780419,300.5370041388828,9955256.898473078,-1462925.723814626,3.3526524441316923,99090.61745743033
1993-08-12,297.35386814267645,300.54265801874016,1.1196094551834986E7,-1675167.3059201716,1.0549721028381336,99080.85541398787
1993-08-13,297.5054939032262,300.6254130396762,9916120.773640502,-1620543.6538976694,1.3519162998230119,99232.29048404853
1993-08-14,297.57192385363805,300.3794761003368,1.3992303178140905E7,-2054880.521296544,5.836227722912538,99400.7114314057
1993-08-15,297.7770462524935,300.0183622925843,1.3508746637556924E7,-2120975.2799357087,5.505512233550573,99458.92823839601
1993-08-16,297.52338805966355,300.05153976400914,1.409462074953121E7,-2150935.6613983396,3.52105254418659,99567.51856048634
1993-08-17,297.31301134792295,300.55523776335315,1.3816678416287167E7,-2181838.996785427,1.6634564969019716,99618.0604273662
1993-08-18,297.52693478100343,300.3080352413962,1.4629625807661396E7,-1783289.233860166,5.515589559649834,99532.89444836555
1993-08-19,297.42295897778723,299.10018460709483,7310157.254754889,-1029992.1601928744,4.203988426048188,99500.28450808598
1993-08-20,297.75237391635613,299.0396750678611,6476563.475488884,-953841.6581837664,4.517494151236511,99370.33670299282
1993-08-21,297.65352481062354,298.4619888181676,3782388.0610768814,-508698.6185373694,20.34847779629092,99125.22854562213
1993-08-22,297.9205465906912,298.59832400153266,4578115.732654701,-440266.1786766676,8.90516787328319,99149.98930555496
1993-08-23,297.8560704153684,298.367518822416,3917649.4031609967,-477286.3884275383,23.387214754491783,99289.39984884605
1993-08-24,297.56551454807885,298.7764957435473,5773431.274042325,-1142493.964907581,79.23781405560555,99484.54933628804
1993-08-25,297.28093171666825,299.1064967034449,1.1830335911599249E7,-1422208.3115456735,8.9264244655486,99742.9771183183
1993-08-26,297.3737130170636,298.7129591596011,8916927.915885348,-1505662.4712027858,11.376304988675484,99794.00212787553
1993-08-27,297.41175579473327,298.65019738685874,8747797.50763461,-1696196.3177069381,16.260651616143036,99866.28715214704
1993-08-28,297.63872284612034,299.19159131357105,1.180229839860702E7,-1852928.185909456,9.190155946032865,99821.6961556452
1993-08-29,297.85310511551154,299.73536474481847,1.0506754341816235E7,-2052448.220198232,1.2378004538649496,99737.49012912353
1993-08-30,298.1654885763228,300.00755866032233,1.3582035603000266E7,-2360821.2625234397,10.2289993562425,99840.09834496242
1993-08-31,297.4809622980461,298.615724019615,9556851.473345835,-1705518.70961693,16.055284715982786,99963.18480265922
1993-09-01,296.9930038750198,297.8838377755948,7190585.3340476835,-1278329.5740691132,13.571946289966986,100004.4664529548
1993-09-02,297.0022550142283,297.617656485674,5754221.692472542,-806113.3241360837,33.048084930596836,99948.48891275868
1993-09-03,297.0638226828348,297.561089817057,4181867.3249397264,-1129593.8923118138,14.161683560338837,99852.72727305628
1993-09-04,297.61644203290945,299.123606955263,1.2217968106616663E7,-2324715.6391642117,8.549760778604375,99677.87849086866
1993-09-05,297.59920792827035,299.40081125966714,1.2832395774979908E7,-2463287.589338333,6.30740868456121,99774.51895886351
1993-09-06,296.23115091913996,300.0385624316454,1.3300658187516745E7,-2611294.63380659,1.064112336133715,99826.81814159083
1993-09-07,296.5990259105983,299.4319613443356,1.3138423770158054E7,-2671110.1567104207,6.8215357731980895,99796.82357014998
1993-09-08,296.7716090432852,299.72925134347645,1.4483440181623358E7,-2699279.210822395,2.8226076919461622,99836.94734820424
1993-09-09,297.3255483882961,299.6557755606953,1.3469478566836325E7,-2395224.807661399,5.901978308368807,99867.06911545011
1993-09-10,298.07937353144195,300.50201312805217,1.5808289725154033E7,-2990575.818376641,2.482633284292367,99841.43383132877
1993-09-11,298.82782573684625,300.4023334265755,1.3361611013661934E7,-2427985.8708813284,17.419930972646974,99643.19492236333
1993-09-12,297.3627032056771,298.94616568604795,6202172.915617467,-1646408.0942941334,7.759972977925099,99524.20134884916
1993-09-13,296.9306340628473,299.3140599407227,9944524.387356015,-1853266.0500937586,8.846577050345468,99598.5471955504
1993-09-14,296.868417738165,298.7783522075793,1.000472040128583E7,-1989691.6147870342,13.892650029437654,99927.62394905517
1993-09-15,296.9968723622759,299.2468069779766,1.3186709441200105E7,-2426955.778194482,3.2882687738232326,100023.14702824678
1993-09-16,297.15436473038807,299.27646347973774,1.1606073188320387E7,-2575902.169568712,4.75950936519381,99968.1881132401
1993-09-17,297.84794257421436,300.35158254087094,1.5702758246450577E7,-3208067.3418162335,1.9163318894486183,99889.63349214356
1993-09-18,298.6243646054388,300.9534653846637,1.576293319742834E7,-2862182.398339138,5.792214674492862,99779.20669352108
1993-09-19,298.28218546977314,300.2812452659468,1.5592491382802038E7,-2221654.8221269757,19.506378266242688,99739.82020101369
1993-09-20,297.59228422326885,299.52482261967685,1.04796524950442E7,-1901332.5253147602,10.988231409164715,99838.8207437955
1993-09-21,298.0245733066099,299.5920297612632,1.3178232568979375E7,-2200729.4867398874,17.695025638603713,99847.33873180817
1993-09-22,297.6849058564938,299.3400662694087,1.1734596273774447E7,-2538782.4125368334,7.477302480809782,99911.49673380435
1993-09-23,297.2828808925931,299.4467691696907,1.3619541481563294E7,-2896596.430484865,9.86056205025245,100052.79318644694
1993-09-24,297.2279071886206,299.06284382075256,1.3241059628718944E7,-2716341.7369407974,14.085876196822438,100036.76995221217
1993-09-25,297.0830668825712,298.70293216482213,8921359.284405975,-2039748.2354674528,16.397215469466754,100079.12858814122
1993-09-26,296.99440394606864,298.1615235609437,7446929.696122421,-1799011.095365658,9.672075870810005,100032.4341185684
1993-09-27,296.8631532818773,298.4713764572178,9212125.621551033,-1991760.0361639436,5.663778813693812,99971.24586026969
1993-09-28,296.9990074710554,298.21974716166085,9418662.192757165,-1425214.9215108491,14.710681999741885,99929.17893543611
1993-09-29,296.96504680641385,297.79650812347467,4891899.394120011,-1133810.2678810607,9.303149706980768,100029.69787729549
1993-09-30,297.0562671481184,298.0794244456775,7316936.298469731,-1351900.9544602197,10.328110727585582,100063.52177959353
1993-10-01,296.8892021095745,297.8394580144139,7006138.774911892,-1144811.9359764266,15.323066942121944,99958.1146405807
1993-10-02,296.64738346276647,297.21230222318985,3309007.0128279445,-624914.4275381732,28.107563085036784,99896.00743330704
1993-10-03,296.9965944992707,297.64363602768447,5062495.099356667,-1466589.6455933566,11.280130267558775,100012.81626406897
1993-10-04,297.49615896483687,298.8220179036894,1.1458849944646984E7,-2164512.9512456474,4.221780671450261,100093.25942061479
1993-10-05,298.07381951462986,299.72719585419725,1.3525932979719523E7,-2576613.1947495304,5.755840504862301,100073.86090698844
1993-10-06,297.37676709183023,298.8842236121773,1.1735245030966427E7,-2244244.1730511654,16.257696939275377,100121.05574794972
1993-10-07,297.0115536545757,298.5916847469487,1.0436935634452226E7,-2025293.854004822,12.944332936248731,100215.70009258988
1993-10-08,296.9618761495391,298.8989882707191,1.0900011353483513E7,-2551422.004553978,1.893741879065808,100304.66191086224
1993-10-09,297.37881264225456,300.10052800631996,1.3979885455529327E7,-3002616.8534690593,2.452134936666219,100268.51296297555
1993-10-10,297.3827032523024,299.8339876864189,1.3999183579426736E7,-3286147.331368872,2.8128755530115424,100174.20023333207
1993-10-11,297.4249536294747,300.1906025335825,1.4511942436110366E7,-3497138.6959549966,0.8122992329437789,100200.98764743055
1993-10-12,296.9991442047386,299.3177416270328,1.381172874203054E7,-2856832.9951781402,3.730009579639348,100397.03458695914
1993-10-13,296.68755015412313,298.08574780183926,1.03890717524779E7,-2718401.0490222345,7.276712993684566,100451.9044857085
1993-10-14,296.38385525357774,297.57898203174244,9533766.486472007,-2265341.465309403,9.83739621365491,100419.72481255302
1993-10-15,297.0657075690695,298.1072473901544,1.0387800564693276E7,-2321634.0380391106,8.613515069457248,100458.71377549582
1993-10-16,296.73297458764154,298.1131633147458,9997396.673988748,-2008202.0332172513,4.279935901930655,100624.17332183677
1993-10-17,296.7157283724712,298.7096173439465,1.1963025095633537E7,-2680871.853201179,2.0846726745566637,100619.31391043041
1993-10-18,296.5275956216971,298.89801054531387,1.271033981355478E7,-3144275.622287704,0.7105164774742198,100506.58315696959
1993-10-19,296.882903196054,298.7560376302612,1.3167646548620414E7,-3005121.5113849454,6.014354575194335,100368.5335864164
1993-10-20,296.10715183690996,297.6090640241691,7441463.846236273,-2254957.802839539,4.17277684901644,100388.31251033332
1993-10-21,296.13684757991246,297.6433864572727,1.0230081778730242E7,-2605036.826680953,3.328020403252957,100442.65181012428
1993-10-22,296.07263408272235,297.5348632927292,1.04706186166622E7,-2413845.7176533625,3.14044429704059,100467.8177116906
1993-10-23,295.5104327954206,297.3356452750803,1.1968618305920172E7,-2997583.021698367,2.242644263920247,100439.4564881194
1993-10-24,294.8322194909526,297.16927149381166,1.2581900190195557E7,-3842204.2303777123,1.059489613591012,100420.50662172852
1993-10-25,294.8855892083977,297.63400007991004,1.39253190806322E7,-3967989.3056522906,0.48697418805418724,100512.97204109149
1993-10-26,293.8980663610214,297.7451236132842,1.4795835159924995E7,-4766051.354406643,0.041148527065038125,100475.3198585759
1993-10-27,293.5589946828918,297.54759072256854,1.5437678978837395E7,-5502790.045004018,9.12331861054198E-4,100497.5650479657
1993-10-28,292.992258598511,297.21737732603265,1.5978196300026787E7,-6190290.353067239,8.642672355563263E-4,100606.83232577093
1993-10-29,294.41367012164943,297.9010605459949,1.6195028659523174E7,-5308728.577015804,0.0012667515570849136,100637.01008630618
1993-10-30,294.56504653506914,298.3170470254678,1.2970667031877844E7,-3908425.843021699,0.5908716900439951,100721.17639776011
1993-10-31,294.11403553987657,297.14444933074725,9315493.518349852,-3060695.2772568977,6.00658075326638,100707.5254296474
1993-11-01,294.89057070809355,295.98720575828776,6511662.011786767,-1964661.8215912136,2.168433912177714,100687.41158442579
1993-11-02,294.712033870529,297.13822675358034,1.0354051881060809E7,-2885311.8301634076,0.22061097917047437,100582.50974055476
1993-11-03,294.1607237745262,295.8214125702643,1.0130277973211894E7,-3559260.319849987,3.007837653814509,100547.7912049817
1993-11-04,293.7563151868713,296.2294283164422,1.2901711122957408E7,-3441103.2767211352,0.4015833274911303,100394.69306345888
1993-11-05,294.1773682262272,296.4421421965272,1.3299815933565497E7,-3691120.6847039913,1.19768901631291,100340.86563249055
1993-11-06,293.3639846004348,296.5251700943501,1.334623524832574E7,-3944500.5507634613,0.1853660144213215,100474.65287550088
1993-11-07,292.52432481871506,296.31070519004595,1.4216684473613713E7,-5252643.642646664,0.042313821124800595,100484.58313543096
