date,d2m,t2m,ssr,str,tp,sp
5/4/1988,297.2841949,300.8093031,1.83E+07,-4037536.164,4.273143758,99756.43572
5/5/1988,297.8076322,301.6028193,1.76E+07,-3841770.348,0.985764513,99611.1886
5/6/1988,298.0161063,301.6398573,1.88E+07,-4142133.941,2.408088185,99649.37672
5/7/1988,297.2871629,301.6664955,1.74E+07,-3812444.205,5.564049225,99835.99054
5/8/1988,297.8269161,301.1880616,1.58E+07,-2817761.385,3.654122341,99877.5149
5/9/1988,298.0697885,301.9679584,1.53E+07,-2625816.505,1.853609117,99517.84428
5/10/1988,297.8297081,302.2222345,1.61E+07,-3293491.61,0.797995009,99484.03033
5/11/1988,298.1929512,302.3534598,1.46E+07,-2698861.544,0.739332249,99666.47531
5/12/1988,298.4048648,302.3383437,1.48E+07,-2716295.578,2.037218072,99718.45573
5/13/1988,297.098736,301.6954279,1.80E+07,-3495024.875,4.560271357,99909.53234
5/14/1988,296.6698565,301.2773907,1.91E+07,-4054637.989,3.708109381,99982.26328
5/15/1988,296.9463315,300.2933698,1.95E+07,-3755959.397,12.86616456,99999.52628
5/16/1988,296.8563894,300.2630964,1.70E+07,-3104682.526,5.58154127,99838.67937
5/17/1988,297.0287713,299.8255952,1.53E+07,-2593218.51,4.307963286,99675.46569
5/18/1988,297.0835688,298.9638415,1.03E+07,-1595165.33,13.21898899,99690.05814
5/19/1988,297.8376636,298.6706595,6168313.9,-1608262.589,18.36459031,99765.03246
5/20/1988,298.1869462,299.3682118,9227723.885,-1591688.63,23.10684841,99832.34071
5/21/1988,297.9144212,299.8650045,1.35E+07,-1823521.254,16.23306871,99839.37974
5/22/1988,298.0310434,299.2538713,7485154.216,-894900.1204,10.70139662,99559.3958
5/23/1988,298.5155902,300.6299974,1.42E+07,-2369593.91,8.921260282,99573.48027
5/24/1988,298.1263696,301.3989157,1.53E+07,-2303552.217,1.606432399,99727.02059
5/25/1988,298.6871584,301.2136841,1.49E+07,-2388603.917,5.351344225,99735.78398
5/26/1988,298.3574256,301.5589954,1.58E+07,-3062393.892,1.993952703,99628.07568
5/27/1988,298.2080684,301.6568033,1.54E+07,-2869697.379,1.705981238,99642.91042
5/28/1988,298.2693727,301.6686094,1.50E+07,-2754419.271,1.049938846,99685.78433
5/29/1988,298.3521142,301.5390597,1.63E+07,-2573344.122,1.823015842,99552.47128
5/30/1988,298.3007117,301.5914212,1.71E+07,-2675537.334,4.578024995,99581.8076
5/31/1988,298.0646578,300.9018433,1.41E+07,-2562129.224,6.608501625,99704.60783
6/1/1988,298.320371,300.9907161,1.63E+07,-2999426.868,3.241939325,99579.60196
6/2/1988,298.140259,300.8012462,1.69E+07,-2416086.511,43.27592256,99409.0261
6/3/1988,298.0374028,299.9123555,1.24E+07,-2082331.855,17.47286662,99342.29512
6/4/1988,298.199882,301.0699753,1.71E+07,-2643357.738,5.761677515,99288.87172
6/5/1988,298.5867436,301.7083578,1.70E+07,-2923677.321,2.589752045,99265.92849
